,index,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,imageLink,category,cardName,s3_file_name,s3_link,rgb
1605,1852,1852,2161,188,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe9f3cea8/images/finished-goods/Still-Cute-Together-Up-Anniversary-Card_399WDR1056_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,still-cute-together-up-anniversary-card,still-cute-together-up-anniversary-card,https://greeting-card-images.s3.amazonaws.com/still-cute-together-up-anniversary-card,[188.42071759 167.25202546 192.93460648]
1606,718,718,688,27,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw1d4fd13f/images/finished-goods/Mothers-Day-Card-for-a-Sweet-Grdaughter_499MOA4857_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Granddaughter,mothers-day-card-for-a-sweet-grdaughter,mothers-day-card-for-a-sweet-grdaughter,https://greeting-card-images.s3.amazonaws.com/mothers-day-card-for-a-sweet-grdaughter,[210.51455244 162.4420648  175.33772652]
1607,3866,3866,3885,94,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwcd86f3ec/images/finished-goods/Glamma-Only-More-Fabulous-Birthday-Card-for-Grandma-root-499FBD8193_FBD8193_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandmother,glamma-only-more-fabulous-birthday-card-for-grandma-root-499fbd8193,glamma-only-more-fabulous-birthday-card-for-grandma-root-499fbd8193,https://greeting-card-images.s3.amazonaws.com/glamma-only-more-fabulous-birthday-card-for-grandma-root-499fbd8193,[159.67968185 207.81272596 180.59074476]
1608,4036,4036,4054,142,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw9634d8cf/images/finished-goods/The-Happiness-You-Bring-Yellow-Flowers-Birthday-Card-root-599FBD2961_PV.1.FBD2961.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Any+Woman,the-happiness-you-bring-yellow-flowers-birthday-card-root-599fbd2961,the-happiness-you-bring-yellow-flowers-birthday-card-root-599fbd2961,https://greeting-card-images.s3.amazonaws.com/the-happiness-you-bring-yellow-flowers-birthday-card-root-599fbd2961,[237.27143822 201.19851452 108.9098582 ]
1609,1348,1348,1314,278,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd98ecc06/images/finished-goods/Special-Daughter-Her-Family-Easter-Card_329DEH1613_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Daughter,special-daughter-her-family-easter-card,special-daughter-her-family-easter-card,https://greeting-card-images.s3.amazonaws.com/special-daughter-her-family-easter-card,[108.79110512 218.1101752  220.4690027 ]
1610,3063,3063,3058,128,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd8e83c4c/images/finished-goods/no-1-mom-trophy-song-card-root-499mek1312_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,no-1-mom-trophy-song-card-root-499mek1312,no-1-mom-trophy-song-card-root-499mek1312,https://greeting-card-images.s3.amazonaws.com/no-1-mom-trophy-song-card-root-499mek1312,[246.38138274 200.33890646 100.61138726]
1611,3837,3837,3855,64,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw01836300/images/finished-goods/Just-for-You-Cartoon-Dog-Birthday-Card-for-Grandma-root-399HKB8341_PV.1.HKB8341.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Grandmother,just-for-you-cartoon-dog-birthday-card-for-grandma-root-399hkb8341,just-for-you-cartoon-dog-birthday-card-for-grandma-root-399hkb8341,https://greeting-card-images.s3.amazonaws.com/just-for-you-cartoon-dog-birthday-card-for-grandma-root-399hkb8341,[243.74970692 129.34232122 174.21189918]
1612,451,451,444,202,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw916a977b/images/finished-goods/Triple-Great-Bat-Mitzvah-Congratulations-Card-root-359JWR1033_PV.1.JWR1033.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,triple-great-bat-mitzvah-congratulations-card-root-359jwr1033,triple-great-bat-mitzvah-congratulations-card-root-359jwr1033,https://greeting-card-images.s3.amazonaws.com/triple-great-bat-mitzvah-congratulations-card-root-359jwr1033,[227.16416375 148.6706439  171.40650072]
1613,4267,4267,4276,364,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw1ecb3c82/images/finished-goods/Ice-Cream-Sundae-Funny-Birthday-Card-From-Us_399SPZ1024_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,ice-cream-sundae-funny-birthday-card-from-us,ice-cream-sundae-funny-birthday-card-from-us,https://greeting-card-images.s3.amazonaws.com/ice-cream-sundae-funny-birthday-card-from-us,[246.060266   188.60931006 112.43059019]
1614,2506,2506,2506,100,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwbc4d9721/images/finished-goods/Soft-Lights-on-Blue-Religious-Fathers-Day-Card_529FDD1005_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,soft-lights-on-blue-religious-fathers-day-card,soft-lights-on-blue-religious-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/soft-lights-on-blue-religious-fathers-day-card,[145.8525396  186.60076461 214.48607318]
1615,49,49,41,41,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwb67f7a59/images/finished-goods/Chalice-and-Cross-First-Communion-Card_299CDS8065_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Boy,chalice-and-cross-first-communion-card,chalice-and-cross-first-communion-card,https://greeting-card-images.s3.amazonaws.com/chalice-and-cross-first-communion-card,[115.39478585 223.89122576 207.56862745]
1616,288,288,247,5,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw78a69863/images/finished-goods/9-Fantastic-Years-Birthday-Card-root-399HKB4378_PV.1.HKB4378.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,9-fantastic-years-birthday-card-root-399hkb4378,9-fantastic-years-birthday-card-root-399hkb4378,https://greeting-card-images.s3.amazonaws.com/9-fantastic-years-birthday-card-root-399hkb4378,[247.98691589 214.9834891   83.82741433]
1617,3147,3147,3144,214,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe84fc0e5/images/finished-goods/Floral-and-Foil-Mothers-Day-Card-From-Both_479MOA2999_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,floral-and-foil-mothers-day-card-from-both,floral-and-foil-mothers-day-card-from-both,https://greeting-card-images.s3.amazonaws.com/floral-and-foil-mothers-day-card-from-both,[211.86242038 180.44968153 154.25605096]
1618,1385,1385,1352,10,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwec4e5185/images/finished-goods/Love-Grows-Birthday-Card-for-Brother_579MAN2902_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Brother,love-grows-birthday-card-for-brother,love-grows-birthday-card-for-brother,https://greeting-card-images.s3.amazonaws.com/love-grows-birthday-card-for-brother,[199.51012433 193.92433393 152.77655417]
1619,905,905,864,48,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwa7e7398a/images/finished-goods/Big-Way-Pop-Up-Birthday-Card-for-Son-root-429MAN2231_MAN2231_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Son,big-way-pop-up-birthday-card-for-son-root-429man2231,big-way-pop-up-birthday-card-for-son-root-429man2231,https://greeting-card-images.s3.amazonaws.com/big-way-pop-up-birthday-card-for-son-root-429man2231,[201.55555556 183.97569444 160.57899306]
1620,957,957,916,100,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw249ec16a/images/finished-goods/Proud-of-You-Confirmation-Card-for-Son-root-299CDS3263_PV.1.CDS3263.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Son,proud-of-you-confirmation-card-for-son-root-299cds3263,proud-of-you-confirmation-card-for-son-root-299cds3263,https://greeting-card-images.s3.amazonaws.com/proud-of-you-confirmation-card-for-son-root-299cds3263,[191.06359512 227.38399562 127.65808824]
1621,383,383,368,126,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwec48fa56/images/finished-goods/Butterflies-SpanishLanguage-Birthday-Card-for-Girl-root-1SWW1160_PV.1.SWW1160.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,butterflies-spanishlanguage-birthday-card-for-girl-root-1sww1160,butterflies-spanishlanguage-birthday-card-for-girl-root-1sww1160,https://greeting-card-images.s3.amazonaws.com/butterflies-spanishlanguage-birthday-card-for-girl-root-1sww1160,[119.39404906 207.04704463 219.58061922]
1622,3569,3569,3580,650,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw632b2847/images/finished-goods/Pink-Flower-Money-Holder-Spanish-Mothers-Day-Card_399MTH1266_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,pink-flower-money-holder-spanish-mothers-day-card,pink-flower-money-holder-spanish-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/pink-flower-money-holder-spanish-mothers-day-card,[234.41865705 138.37629563 173.21766562]
1623,30,30,25,25,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw97a31762/images/finished-goods/Star-Wars-Yoda-Braver-Stronger-Birthday-Card-with-Tattoo-and-Ears-root-399HKB3986_HKB3986_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Boy,star-wars-yoda-braver-stronger-birthday-card-with-tattoo-and-ears-root-399hkb3986,star-wars-yoda-braver-stronger-birthday-card-with-tattoo-and-ears-root-399hkb3986,https://greeting-card-images.s3.amazonaws.com/star-wars-yoda-braver-stronger-birthday-card-with-tattoo-and-ears-root-399hkb3986,[204.60815868 197.65568862 143.65868263]
1624,2688,2688,2688,282,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwedd4bb5a/images/finished-goods/One-Amazing-Dad-Musical-Fathers-Day-Card-root-559FFF9016_PV.1.FFF9016.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Father,one-amazing-dad-musical-fathers-day-card-root-559fff9016,one-amazing-dad-musical-fathers-day-card-root-559fff9016,https://greeting-card-images.s3.amazonaws.com/one-amazing-dad-musical-fathers-day-card-root-559fff9016,[151.76349718 202.15793715 191.8654311 ]
1625,3940,3940,3959,47,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe84c2a5f/images/finished-goods/Great-Mom-Trophy-Mothers-Day-Card_349IEM6005_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,great-mom-trophy-mothers-day-card,great-mom-trophy-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/great-mom-trophy-mothers-day-card,[219.63746224 164.3021148  161.7734139 ]
1626,3349,3349,3347,417,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwbe752093/images/finished-goods/A-Good-Mom-Makes-All-the-Difference-Birthday-Card-for-Mom-root-529FBD4032_PV.1.FBD4032.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Mother,a-good-mom-makes-all-the-difference-birthday-card-for-mom-root-529fbd4032,a-good-mom-makes-all-the-difference-birthday-card-for-mom-root-529fbd4032,https://greeting-card-images.s3.amazonaws.com/a-good-mom-makes-all-the-difference-birthday-card-for-mom-root-529fbd4032,[225.16049054 158.91095708 161.60783791]
1627,367,367,351,109,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw6ae4db71/images/finished-goods/1-Year-Sweet-Birthday-Card-root-399HKB2687_PV.1.HKB2687.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,1-year-sweet-birthday-card-root-399hkb2687,1-year-sweet-birthday-card-root-399hkb2687,https://greeting-card-images.s3.amazonaws.com/1-year-sweet-birthday-card-root-399hkb2687,[201.57239156 187.81330598 156.18434936]
1628,2234,2234,2231,258,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwb31d6656/images/finished-goods/Forever-You-Pop-Up-Valentines-Day-Card_699IAV1117_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,forever-you-pop-up-valentines-day-card,forever-you-pop-up-valentines-day-card,https://greeting-card-images.s3.amazonaws.com/forever-you-pop-up-valentines-day-card,[226.60708027 154.22888188 164.34525061]
1629,397,397,382,140,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwce10ffd2/images/finished-goods/Disney-Princess-All-About-You-Birthday-Card-With-Door-Hanger-root-499HKB4755_HKB4755_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Girl,disney-princess-all-about-you-birthday-card-with-door-hanger-root-499hkb4755,disney-princess-all-about-you-birthday-card-with-door-hanger-root-499hkb4755,https://greeting-card-images.s3.amazonaws.com/disney-princess-all-about-you-birthday-card-with-door-hanger-root-499hkb4755,[243.52349869 210.12010444  91.4977154 ]
1630,2143,2143,2131,158,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw5b7b09cd/images/finished-goods/Heart-to-Heart-Mothers-Day-Card-From-Husband-root-629MOA2276_PV.1.MOA2276.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Wife,heart-to-heart-mothers-day-card-from-husband-root-629moa2276,heart-to-heart-mothers-day-card-from-husband-root-629moa2276,https://greeting-card-images.s3.amazonaws.com/heart-to-heart-mothers-day-card-from-husband-root-629moa2276,[226.58197507 176.79769895 141.57909875]
1631,3874,3874,3894,103,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw23adb019/images/finished-goods/A-Lifetime-of-Love-Christmas-Card-for-Grandma-root-599XXO3815_XXO3815_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandmother,a-lifetime-of-love-christmas-card-for-grandma-root-599xxo3815,a-lifetime-of-love-christmas-card-for-grandma-root-599xxo3815,https://greeting-card-images.s3.amazonaws.com/a-lifetime-of-love-christmas-card-for-grandma-root-599xxo3815,[218.96596859 177.03298429 148.72041885]
1632,1808,1808,1795,99,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw5cb8f441/images/finished-goods/Husband-Arrow-Valentines-Day-Card-root-699VEE2401_PV.1.VEE2401.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Husband,husband-arrow-valentines-day-card-root-699vee2401,husband-arrow-valentines-day-card-root-699vee2401,https://greeting-card-images.s3.amazonaws.com/husband-arrow-valentines-day-card-root-699vee2401,[212.64584521 183.7852502  148.22124701]
1633,3607,3607,3619,689,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw025e1eef/images/finished-goods/The-Heart-of-Christmas-Is-in-You-Christmas-Card-for-Mom-root-699XXO9783_XXO9783_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,the-heart-of-christmas-is-in-you-christmas-card-for-mom-root-699xxo9783,the-heart-of-christmas-is-in-you-christmas-card-for-mom-root-699xxo9783,https://greeting-card-images.s3.amazonaws.com/the-heart-of-christmas-is-in-you-christmas-card-for-mom-root-699xxo9783,[219.66276222 197.30688958 127.50516452]
1634,2462,2462,2462,56,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw56bdf9be/images/finished-goods/Special-Rewards-Fathers-Day-Card_529FD6686_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,special-rewards-fathers-day-card,special-rewards-fathers-day-card,https://greeting-card-images.s3.amazonaws.com/special-rewards-fathers-day-card,[251.11695807 211.3454422   81.78883042]
1635,1585,1585,1558,133,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw105acf71/images/finished-goods/Basket-of-Eggs-Easter-Card-for-Sister_299E8779_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Sister,basket-of-eggs-easter-card-for-sister,basket-of-eggs-easter-card-for-sister,https://greeting-card-images.s3.amazonaws.com/basket-of-eggs-easter-card-for-sister,[234.00958957 205.86191024 104.26505562]
1636,324,324,296,54,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwaeca55ea/images/finished-goods/Ready-for-the-Spotlight-8th-Birthday-Card-root-399HKB3867_PV.1.HKB3867.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,ready-for-the-spotlight-8th-birthday-card-root-399hkb3867,ready-for-the-spotlight-8th-birthday-card-root-399hkb3867,https://greeting-card-images.s3.amazonaws.com/ready-for-the-spotlight-8th-birthday-card-root-399hkb3867,[175.81344191 181.39438503 186.91735537]
1637,313,313,278,36,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw8c6ef457/images/finished-goods/Disney-Bambi-Pink-1st-Birthday-Card-root-359HKB4736_HKB4736_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Girl,disney-bambi-pink-1st-birthday-card-root-359hkb4736,disney-bambi-pink-1st-birthday-card-root-359hkb4736,https://greeting-card-images.s3.amazonaws.com/disney-bambi-pink-1st-birthday-card-root-359hkb4736,[232.32267442 153.19011628 158.325     ]
1638,2774,2774,2774,368,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwb5059139/images/finished-goods/Mountain-Stream-Scenery-Birthday-Card_499MAN2870_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Father,mountain-stream-scenery-birthday-card,mountain-stream-scenery-birthday-card,https://greeting-card-images.s3.amazonaws.com/mountain-stream-scenery-birthday-card,[192.03690369 186.69486949 165.01485149]
1639,547,547,544,24,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw11b7cc30/images/finished-goods/A-Joyous-Day-Confirmation-Card-for-Grson_399CDS6329_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Grandson,a-joyous-day-confirmation-card-for-grson,a-joyous-day-confirmation-card-for-grson,https://greeting-card-images.s3.amazonaws.com/a-joyous-day-confirmation-card-for-grson,[216.62921348 169.09295199 158.01634321]
